block_id,direction_id,route_id,trip_headsign,shape_id,service_id,trip_bikes_allowed,trip_id,trip_short_name
1267330,1,10121,Audubon Park via Walmart,46614,3,2,10-1-61,
1267330,1,10121,Audubon Park via Walmart,46614,3,2,10-1-62,
1267330,1,10121,Audubon Park via Walmart,46614,3,2,10-1-63,
1267342,0,10122,Canal Street via World War II Museum,46615,3,2,11-0-91,
1267342,0,10122,Canal Street via World War II Museum,46615,3,2,11-0-92,
1267342,0,10122,Canal Street via World War II Museum,46615,3,2,11-0-93,
1267343,0,10122,Canal Street via World War II Museum,46615,3,2,11-0-94,
1267342,0,10122,Canal Street via World War II Museum,46615,3,2,11-0-95,
1267343,0,10122,Canal Street via World War II Museum,46615,3,2,11-0-96,
1267342,0,10122,Canal Street via World War II Museum,46615,3,2,11-0-97,
1267343,0,10122,Canal Street via World War II Museum,46615,3,2,11-0-98,
1267344,0,10122,Canal Street via World War II Museum,46615,3,2,11-0-99,
1267342,0,10122,Canal Street via World War II Museum,46615,3,2,11-0-100,
1267343,0,10122,Canal Street via World War II Museum,46615,3,2,11-0-101,
1267344,0,10122,Canal Street via World War II Museum,46615,3,2,11-0-102,
1267342,0,10122,Canal Street via World War II Museum,46615,3,2,11-0-103,
1267343,0,10122,Canal Street via World War II Museum,46615,3,2,11-0-104,
1267344,0,10122,Canal Street via World War II Museum,46615,3,2,11-0-105,
1267342,0,10122,Canal Street via World War II Museum,46615,3,2,11-0-106,
1267343,0,10122,Canal Street via World War II Museum,46615,3,2,11-0-107,
1267344,0,10122,Canal Street via World War II Museum,46615,3,2,11-0-108,
1267342,0,10122,Canal Street via World War II Museum,46615,3,2,11-0-109,
1267343,0,10122,Canal Street via World War II Museum,46615,3,2,11-0-110,
1267344,0,10122,Canal Street via World War II Museum,46615,3,2,11-0-111,
1267342,0,10122,Canal Street via World War II Museum,46615,3,2,11-0-112,
1267343,0,10122,Canal Street via World War II Museum,46615,3,2,11-0-113,
1267344,0,10122,Canal Street via World War II Museum,46615,3,2,11-0-114,
1267342,0,10122,Canal Street via World War II Museum,46615,3,2,11-0-115,
1267343,0,10122,Canal Street via World War II Museum,46615,3,2,11-0-116,
1267344,0,10122,Canal Street via World War II Museum,46615,3,2,11-0-117,
1267342,0,10122,Canal Street via World War II Museum,46615,3,2,11-0-118,
1267343,0,10122,Canal Street via World War II Museum,46615,3,2,11-0-119,
1267344,0,10122,Canal Street via World War II Museum,46615,3,2,11-0-120,
1267343,0,10122,Canal Street via World War II Museum,46615,3,2,11-0-121,
1267344,0,10122,Canal Street via World War II Museum,46615,3,2,11-0-122,
1267343,0,10122,Canal Street via World War II Museum,46615,3,2,11-0-123,
1267344,0,10122,Canal Street via World War II Museum,46615,3,2,11-0-124,
1267343,0,10122,Canal Street via World War II Museum,46615,3,2,11-0-125,
1267343,0,10122,Canal Street via World War II Museum,46615,3,2,11-0-126,
1267343,0,10122,Canal Street via World War II Museum,46615,3,2,11-0-127,
1267343,0,10122,Canal Street via World War II Museum,46615,3,2,11-0-128,
1267342,1,10122,Audubon Zoo via World War II Museum,46616,3,2,11-1-90,
1267342,1,10122,Audubon Zoo via World War II Museum,46616,3,2,11-1-91,
1267342,1,10122,Audubon Zoo via World War II Museum,46616,3,2,11-1-92,
1267343,1,10122,Audubon Zoo via World War II Museum,46616,3,2,11-1-93,
1267342,1,10122,Audubon Zoo via World War II Museum,46616,3,2,11-1-94,
1267343,1,10122,Audubon Zoo via World War II Museum,46616,3,2,11-1-95,
1267342,1,10122,Audubon Zoo via World War II Museum,46616,3,2,11-1-96,
1267343,1,10122,Audubon Zoo via World War II Museum,46616,3,2,11-1-97,
1267344,1,10122,Audubon Zoo via World War II Museum,46616,3,2,11-1-98,
1267342,1,10122,Audubon Zoo via World War II Museum,46616,3,2,11-1-99,
1267343,1,10122,Audubon Zoo via World War II Museum,46616,3,2,11-1-100,
1267344,1,10122,Audubon Zoo via World War II Museum,46616,3,2,11-1-101,
1267342,1,10122,Audubon Zoo via World War II Museum,46616,3,2,11-1-102,
1267343,1,10122,Audubon Zoo via World War II Museum,46616,3,2,11-1-103,
1267344,1,10122,Audubon Zoo via World War II Museum,46616,3,2,11-1-104,
1267342,1,10122,Audubon Zoo via World War II Museum,46616,3,2,11-1-105,
1267343,1,10122,Audubon Zoo via World War II Museum,46616,3,2,11-1-106,
1267344,1,10122,Audubon Zoo via World War II Museum,46616,3,2,11-1-107,
1267342,1,10122,Audubon Zoo via World War II Museum,46616,3,2,11-1-108,
1267343,1,10122,Audubon Zoo via World War II Museum,46616,3,2,11-1-109,
1267344,1,10122,Audubon Zoo via World War II Museum,46616,3,2,11-1-110,
1267342,1,10122,Audubon Zoo via World War II Museum,46616,3,2,11-1-111,
1267343,1,10122,Audubon Zoo via World War II Museum,46616,3,2,11-1-112,
1267344,1,10122,Audubon Zoo via World War II Museum,46616,3,2,11-1-113,
1267342,1,10122,Audubon Zoo via World War II Museum,46616,3,2,11-1-114,
1267343,1,10122,Audubon Zoo via World War II Museum,46616,3,2,11-1-115,
1267344,1,10122,Audubon Zoo via World War II Museum,46616,3,2,11-1-116,
1267342,1,10122,Audubon Zoo via World War II Museum,46616,3,2,11-1-117,
1267343,1,10122,Audubon Zoo via World War II Museum,46616,3,2,11-1-118,
1267344,1,10122,Audubon Zoo via World War II Museum,46616,3,2,11-1-119,
1267343,1,10122,Audubon Zoo via World War II Museum,46616,3,2,11-1-120,
1267344,1,10122,Audubon Zoo via World War II Museum,46616,3,2,11-1-121,
1267343,1,10122,Audubon Zoo via World War II Museum,46616,3,2,11-1-122,
1267343,1,10122,Audubon Zoo via World War II Museum,46616,3,2,11-1-123,
1267343,1,10122,Audubon Zoo via World War II Museum,46616,3,2,11-1-124,
1267343,1,10122,Audubon Zoo via World War II Museum,46616,3,2,11-1-125,
1267376,0,10123,Canal Street via Garden District,46617,3,1,12-0-273,
1267377,0,10123,Canal Street via Garden District,46617,3,1,12-0-274,
1267378,0,10123,Canal Street via Garden District,46617,3,1,12-0-275,
1267379,0,10123,Canal Street via Garden District,46617,3,1,12-0-276,
1267380,0,10123,Canal Street via Garden District,46617,3,1,12-0-277,
1267376,0,10123,Canal Street via Garden District,46617,3,1,12-0-278,
1267377,0,10123,Canal Street via Garden District,46617,3,1,12-0-279,
1267378,0,10123,Canal Street via Garden District,46617,3,1,12-0-280,
1267379,0,10123,Canal Street via Garden District,46617,3,1,12-0-281,
1267381,0,10123,Canal Street via Garden District,46617,3,1,12-0-282,
1267380,0,10123,Canal Street via Garden District,46617,3,1,12-0-283,
1267382,0,10123,Canal Street via Garden District,46617,3,1,12-0-284,
1267376,0,10123,Canal Street via Garden District,46617,3,1,12-0-285,
1267383,0,10123,Canal Street via Garden District,46617,3,1,12-0-286,
1267377,0,10123,Canal Street via Garden District,46617,3,1,12-0-287,
1267384,0,10123,Canal Street via Garden District,46617,3,1,12-0-288,
1267378,0,10123,Canal Street via Garden District,46617,3,1,12-0-289,
1267385,0,10123,Canal Street via Garden District,46617,3,1,12-0-290,
1267379,0,10123,Canal Street via Garden District,46617,3,1,12-0-291,
1267381,0,10123,Canal Street via Garden District,46617,3,1,12-0-292,
1267380,0,10123,Canal Street via Garden District,46617,3,1,12-0-293,
1267382,0,10123,Canal Street via Garden District,46617,3,1,12-0-294,
1267376,0,10123,Canal Street via Garden District,46617,3,1,12-0-295,
1267383,0,10123,Canal Street via Garden District,46617,3,1,12-0-296,
1267389,0,10123,Canal Street via Garden District,46617,3,1,12-0-297,
1267377,0,10123,Canal Street via Garden District,46617,3,1,12-0-298,
1267384,0,10123,Canal Street via Garden District,46617,3,1,12-0-299,
1267378,0,10123,Canal Street via Garden District,46617,3,1,12-0-300,
1267385,0,10123,Canal Street via Garden District,46617,3,1,12-0-301,
1267379,0,10123,Canal Street via Garden District,46617,3,1,12-0-302,
1267381,0,10123,Canal Street via Garden District,46617,3,1,12-0-303,
1267380,0,10123,Canal Street via Garden District,46617,3,1,12-0-304,
1267382,0,10123,Canal Street via Garden District,46617,3,1,12-0-305,
1267376,0,10123,Canal Street via Garden District,46617,3,1,12-0-306,
1267383,0,10123,Canal Street via Garden District,46617,3,1,12-0-307,
1267388,0,10123,Canal Street via Garden District,46617,3,1,12-0-308,
1267377,0,10123,Canal Street via Garden District,46617,3,1,12-0-309,
1267384,0,10123,Canal Street via Garden District,46617,3,1,12-0-310,
1267378,0,10123,Canal Street via Garden District,46617,3,1,12-0-311,
1267385,0,10123,Canal Street via Garden District,46617,3,1,12-0-312,
1267379,0,10123,Canal Street via Garden District,46617,3,1,12-0-313,
1267381,0,10123,Canal Street via Garden District,46617,3,1,12-0-314,
1267380,0,10123,Canal Street via Garden District,46617,3,1,12-0-315,
1267382,0,10123,Canal Street via Garden District,46617,3,1,12-0-316,
1267376,0,10123,Canal Street via Garden District,46617,3,1,12-0-317,
1267383,0,10123,Canal Street via Garden District,46617,3,1,12-0-318,
1267386,0,10123,Canal Street via Garden District,46617,3,1,12-0-319,
1267388,0,10123,Canal Street via Garden District,46617,3,1,12-0-320,
1267377,0,10123,Canal Street via Garden District,46617,3,1,12-0-321,
1267384,0,10123,Canal Street via Garden District,46617,3,1,12-0-322,
1267378,0,10123,Canal Street via Garden District,46617,3,1,12-0-323,
1267385,0,10123,Canal Street via Garden District,46617,3,1,12-0-324,
1267379,0,10123,Canal Street via Garden District,46617,3,1,12-0-325,
1267381,0,10123,Canal Street via Garden District,46617,3,1,12-0-326,
1267380,0,10123,Canal Street via Garden District,46617,3,1,12-0-327,
1267382,0,10123,Canal Street via Garden District,46617,3,1,12-0-328,
1267376,0,10123,Canal Street via Garden District,46617,3,1,12-0-329,
1267383,0,10123,Canal Street via Garden District,46617,3,1,12-0-330,
1267386,0,10123,Canal Street via Garden District,46617,3,1,12-0-331,
1267388,0,10123,Canal Street via Garden District,46617,3,1,12-0-332,
1267377,0,10123,Canal Street via Garden District,46617,3,1,12-0-333,
1267384,0,10123,Canal Street via Garden District,46617,3,1,12-0-334,
1267378,0,10123,Canal Street via Garden District,46617,3,1,12-0-335,
1267385,0,10123,Canal Street via Garden District,46617,3,1,12-0-336,
1267379,0,10123,Canal Street via Garden District,46617,3,1,12-0-337,
1267381,0,10123,Canal Street via Garden District,46617,3,1,12-0-338,
1267380,0,10123,Canal Street via Garden District,46617,3,1,12-0-339,
1267382,0,10123,Canal Street via Garden District,46617,3,1,12-0-340,
1267376,0,10123,Canal Street via Garden District,46617,3,1,12-0-341,
1267383,0,10123,Canal Street via Garden District,46617,3,1,12-0-342,
1267386,0,10123,Canal Street via Garden District,46617,3,1,12-0-343,
1267388,0,10123,Canal Street via Garden District,46617,3,1,12-0-344,
1267377,0,10123,Canal Street via Garden District,46617,3,1,12-0-345,
1267384,0,10123,Canal Street via Garden District,46617,3,1,12-0-346,
1267378,0,10123,Canal Street via Garden District,46617,3,1,12-0-347,
1267385,0,10123,Canal Street via Garden District,46617,3,1,12-0-348,
1267379,0,10123,Canal Street via Garden District,46617,3,1,12-0-349,
1267381,0,10123,Canal Street via Garden District,46617,3,1,12-0-350,
1267380,0,10123,Canal Street via Garden District,46617,3,1,12-0-351,
1267382,0,10123,Canal Street via Garden District,46617,3,1,12-0-352,
1267376,0,10123,Canal Street via Garden District,46617,3,1,12-0-353,
1267383,0,10123,Canal Street via Garden District,46617,3,1,12-0-354,
1267386,0,10123,Canal Street via Garden District,46617,3,1,12-0-355,
1267388,0,10123,Canal Street via Garden District,46617,3,1,12-0-356,
1267377,0,10123,Canal Street via Garden District,46617,3,1,12-0-357,
1267384,0,10123,Canal Street via Garden District,46617,3,1,12-0-358,
1267378,0,10123,Canal Street via Garden District,46617,3,1,12-0-359,
1267385,0,10123,Canal Street via Garden District,46617,3,1,12-0-360,
1267379,0,10123,Canal Street via Garden District,46617,3,1,12-0-361,
1267381,0,10123,Canal Street via Garden District,46617,3,1,12-0-362,
1267380,0,10123,Canal Street via Garden District,46617,3,1,12-0-363,
1267382,0,10123,Canal Street via Garden District,46617,3,1,12-0-364,
1267376,0,10123,Canal Street via Garden District,46617,3,1,12-0-365,
1267383,0,10123,Canal Street via Garden District,46617,3,1,12-0-366,
1267386,0,10123,Canal Street via Garden District,46617,3,1,12-0-367,
1267388,0,10123,Canal Street via Garden District,46617,3,1,12-0-368,
1267377,0,10123,Canal Street via Garden District,46617,3,1,12-0-369,
1267384,0,10123,Canal Street via Garden District,46617,3,1,12-0-370,
1267385,0,10123,Canal Street via Garden District,46617,3,1,12-0-371,
1267379,0,10123,Canal Street via Garden District,46617,3,1,12-0-372,
1267381,0,10123,Canal Street via Garden District,46617,3,1,12-0-373,
1267380,0,10123,Canal Street via Garden District,46617,3,1,12-0-374,
1267387,0,10123,Canal Street via Garden District,46617,3,1,12-0-375,
1267376,0,10123,Canal Street via Garden District,46617,3,1,12-0-376,
1267383,0,10123,Canal Street via Garden District,46617,3,1,12-0-377,
1267386,0,10123,Canal Street via Garden District,46617,3,1,12-0-378,
1267377,0,10123,Canal Street via Garden District,46617,3,1,12-0-379,
1267384,0,10123,Canal Street via Garden District,46617,3,1,12-0-380,
1267385,0,10123,Canal Street via Garden District,46617,3,1,12-0-381,
1267379,0,10123,Canal Street via Garden District,46617,3,1,12-0-382,
1267381,0,10123,Canal Street via Garden District,46617,3,1,12-0-383,
1267380,0,10123,Canal Street via Garden District,46617,3,1,12-0-384,
1267387,0,10123,Canal Street via Garden District,46617,3,1,12-0-385,
1267376,0,10123,Canal Street via Garden District,46617,3,1,12-0-386,
1267383,0,10123,Canal Street via Garden District,46617,3,1,12-0-387,
1267386,0,10123,Canal Street via Garden District,46617,3,1,12-0-388,
1267377,0,10123,Canal Street via Garden District,46617,3,1,12-0-389,
1267384,0,10123,Canal Street via Garden District,46617,3,1,12-0-390,
1267385,0,10123,Canal Street via Garden District,46617,3,1,12-0-391,
1267379,0,10123,Canal Street via Garden District,46617,3,1,12-0-392,
1267381,0,10123,Canal Street via Garden District,46617,3,1,12-0-393,
1267380,0,10123,Canal Street via Garden District,46617,3,1,12-0-394,
1267387,0,10123,Canal Street via Garden District,46617,3,1,12-0-395,
1267376,0,10123,Canal Street via Garden District,46617,3,1,12-0-396,
1267383,0,10123,Canal Street via Garden District,46617,3,1,12-0-397,
1267386,0,10123,Canal Street via Garden District,46617,3,1,12-0-398,
1267377,0,10123,Canal Street via Garden District,46617,3,1,12-0-399,
1267384,0,10123,Canal Street via Garden District,46617,3,1,12-0-400,
1267385,0,10123,Canal Street via Garden District,46617,3,1,12-0-401,
1267381,0,10123,Canal Street via Garden District,46617,3,1,12-0-402,
1267387,0,10123,Canal Street via Garden District,46617,3,1,12-0-403,
1267383,0,10123,Canal Street via Garden District,46617,3,1,12-0-404,
1267377,0,10123,Canal Street via Garden District,46617,3,1,12-0-405,
1267385,0,10123,Canal Street via Garden District,46617,3,1,12-0-406,
1267381,0,10123,Canal Street via Garden District,46617,3,1,12-0-407,
1267387,0,10123,Canal Street via Garden District,46617,3,1,12-0-408,
1267376,1,10123,S. Claiborne Avenue via Garden District,46623,3,1,12-1-273,
1267377,1,10123,S. Claiborne Avenue via Garden District,46623,3,1,12-1-274,
1267378,1,10123,S. Claiborne Avenue via Garden District,46623,3,1,12-1-275,
1267379,1,10123,S. Claiborne Avenue via Garden District,46623,3,1,12-1-276,
1267380,1,10123,S. Claiborne Avenue via Garden District,46623,3,1,12-1-277,
1267376,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-278,
1267377,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-279,
1267378,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-280,
1267379,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-281,
1267381,1,10123,S. Claiborne Avenue via Garden District,46623,3,1,12-1-282,
1267380,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-283,
1267382,1,10123,S. Claiborne Avenue via Garden District,46623,3,1,12-1-284,
1267376,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-285,
1267383,1,10123,S. Claiborne Avenue via Garden District,46623,3,1,12-1-286,
1267377,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-287,
1267384,1,10123,S. Claiborne Avenue via Garden District,46623,3,1,12-1-288,
1267378,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-289,
1267385,1,10123,S. Claiborne Avenue via Garden District,46623,3,1,12-1-290,
1267379,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-291,
1267381,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-292,
1267380,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-293,
1267382,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-294,
1267376,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-295,
1267383,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-296,
1267389,1,10123,S. Claiborne Avenue via Garden District,46623,3,1,12-1-297,
1267377,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-298,
1267384,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-299,
1267378,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-300,
1267385,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-301,
1267379,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-302,
1267381,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-303,
1267380,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-304,
1267382,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-305,
1267376,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-306,
1267383,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-307,
1267388,1,10123,S. Claiborne Avenue via Garden District,46623,3,1,12-1-308,
1267377,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-309,
1267384,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-310,
1267378,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-311,
1267385,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-312,
1267379,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-313,
1267381,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-314,
1267380,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-315,
1267382,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-316,
1267376,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-317,
1267383,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-318,
1267386,1,10123,S. Claiborne Avenue via Garden District,46623,3,1,12-1-319,
1267388,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-320,
1267377,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-321,
1267384,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-322,
1267378,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-323,
1267385,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-324,
1267379,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-325,
1267381,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-326,
1267380,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-327,
1267382,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-328,
1267376,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-329,
1267383,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-330,
1267386,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-331,
1267388,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-332,
1267377,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-333,
1267384,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-334,
1267378,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-335,
1267385,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-336,
1267379,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-337,
1267381,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-338,
1267380,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-339,
1267382,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-340,
1267376,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-341,
1267383,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-342,
1267386,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-343,
1267388,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-344,
1267377,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-345,
1267384,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-346,
1267378,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-347,
1267385,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-348,
1267379,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-349,
1267381,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-350,
1267380,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-351,
1267382,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-352,
1267376,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-353,
1267383,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-354,
1267386,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-355,
1267388,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-356,
1267377,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-357,
1267384,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-358,
1267378,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-359,
1267385,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-360,
1267379,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-361,
1267381,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-362,
1267380,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-363,
1267382,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-364,
1267376,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-365,
1267383,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-366,
1267386,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-367,
1267388,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-368,
1267377,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-369,
1267384,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-370,
1267385,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-371,
1267379,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-372,
1267381,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-373,
1267380,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-374,
1267387,1,10123,S. Claiborne Avenue via Garden District,46623,3,1,12-1-375,
1267376,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-376,
1267383,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-377,
1267386,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-378,
1267377,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-379,
1267384,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-380,
1267385,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-381,
1267379,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-382,
1267381,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-383,
1267380,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-384,
1267387,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-385,
1267376,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-386,
1267383,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-387,
1267386,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-388,
1267377,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-389,
1267384,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-390,
1267385,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-391,
1267379,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-392,
1267381,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-393,
1267380,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-394,
1267387,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-395,
1267376,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-396,
1267383,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-397,
1267386,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-398,
1267377,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-399,
1267384,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-400,
1267385,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-401,
1267381,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-402,
1267387,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-403,
1267383,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-404,
1267377,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-405,
1267385,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-406,
1267381,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-407,
1267387,1,10123,S. Claiborne Avenue via Garden District,46620,3,1,12-1-408,
1267408,0,10124,UPT (AMTRAK) via Freret Street,46624,3,2,15-0-40,
1267408,0,10124,UPT (AMTRAK) via Freret Street,46624,3,2,15-0-41,
1267408,0,10124,UPT (AMTRAK) via Freret Street,46624,3,2,15-0-42,
1267408,0,10124,UPT (AMTRAK) via Freret Street,46624,3,2,15-0-43,
1267408,0,10124,UPT (AMTRAK) via Freret Street,46624,3,2,15-0-44,
1267408,0,10124,UPT (AMTRAK) via Freret Street,46624,3,2,15-0-45,
1267408,0,10124,UPT (AMTRAK) via Freret Street,46624,3,2,15-0-46,
1267408,0,10124,UPT (AMTRAK) via Freret Street,46624,3,2,15-0-47,
1267408,0,10124,UPT (AMTRAK) via Freret Street,46624,3,2,15-0-48,
1267408,0,10124,UPT (AMTRAK) via Freret Street,46624,3,2,15-0-49,
1267408,0,10124,UPT (AMTRAK) via Freret Street,46624,3,2,15-0-50,
1267408,0,10124,UPT (AMTRAK) via Freret Street,46624,3,2,15-0-51,
1267408,0,10124,UPT (AMTRAK) via Freret Street,46624,3,2,15-0-52,
1267408,0,10124,UPT (AMTRAK) via Freret Street,46624,3,2,15-0-53,
1267408,0,10124,UPT (AMTRAK) via Freret Street,46624,3,2,15-0-54,
1267408,0,10124,UPT (AMTRAK) via Freret Street,46624,3,2,15-0-55,
1267408,1,10124,Broadway via Loyola and Tulane Universities,46625,3,2,15-1-40,
1267408,1,10124,Broadway via Loyola and Tulane Universities,46625,3,2,15-1-41,
1267408,1,10124,Broadway via Loyola and Tulane Universities,46625,3,2,15-1-42,
1267408,1,10124,Broadway via Loyola and Tulane Universities,46625,3,2,15-1-43,
1267408,1,10124,Broadway via Loyola and Tulane Universities,46625,3,2,15-1-44,
1267408,1,10124,Broadway via Loyola and Tulane Universities,46625,3,2,15-1-45,
1267408,1,10124,Broadway via Loyola and Tulane Universities,46625,3,2,15-1-46,
1267408,1,10124,Broadway via Loyola and Tulane Universities,46625,3,2,15-1-47,
